CustomerID,Gender,Age,AnnualIncome,SpendingScore,VisitFrequency,AvgPurchaseValue,SatisfactionScore,ComplaintsCount,LoyaltyPoints,CustomerSegment,ChurnRisk,EstimatedMonthlySpend,ComplaintRatio,LoyaltyEfficiency,SatisfactionComplaintScore,SpendingPowerIndex
3195,0,23,95,80,8,3839.24,8.4,0,6143,Potential Loyalist,Low,30713.92,0.0,682.5555555555555,8.4,7600
1942,1,47,107,91,15,4316.02,9.4,1,10000,Premium Customer,Low,64740.3,0.0625,625.0,4.7,9737
7714,0,59,35,21,2,1229.37,5.0,0,492,Budget Shopper,Medium,2458.74,0.0,164.0,5.0,735
4897,0,52,56,58,6,2552.06,6.9,2,3062,Regular Customer,Medium,15312.36,0.2857142857142857,437.4285714285714,2.3000000000000003,3248
4783,0,36,55,56,7,2449.83,5.1,1,3430,Regular Customer,Medium,17148.809999999998,0.125,428.75,2.55,3080
1497,1,36,126,89,14,4681.36,10.0,0,10000,Premium Customer,Low,65539.04,0.0,666.6666666666666,10.0,11214
1958,0,45,135,84,11,5000.0,8.7,1,10000,Premium Customer,Low,55000.0,0.0833333333333333,833.3333333333334,4.35,11340
9172,1,29,37,19,2,1093.44,3.3,2,437,At-Risk Customer,High,2186.88,0.6666666666666666,145.66666666666666,1.1,703
9746,0,32,67,19,1,1744.67,5.1,6,349,At-Risk Customer,High,1744.67,3.0,174.5,0.7285714285714285,1273
7333,0,38,29,29,3,1480.68,4.0,1,888,Budget Shopper,Medium,4442.04,0.25,222.0,2.0,841
7950,0,53,24,23,3,1309.26,3.8,1,786,Budget Shopper,Medium,3927.78,0.25,196.5,1.9,552
3018,1,38,86,67,11,3238.85,7.1,4,7125,Potential Loyalist,Low,35627.35,0.3333333333333333,593.75,1.42,5762
6747,1,31,30,24,4,1397.67,4.5,0,1118,Budget Shopper,Medium,5590.68,0.0,223.6,4.5,720
514,0,27,103,84,15,4623.5,9.4,0,10000,Premium Customer,Low,69352.5,0.0,625.0,9.4,8652
3935,0,49,86,70,10,3336.08,8.3,3,6672,Potential Loyalist,Low,33360.8,0.2727272727272727,606.5454545454545,2.075,6020
3026,0,62,93,71,12,3466.3,7.4,1,8319,Potential Loyalist,Low,41595.600000000006,0.0769230769230769,639.9230769230769,3.7,6603
1200,1,49,121,87,16,4401.65,8.7,2,10000,Premium Customer,Low,70426.4,0.1176470588235294,588.2352941176471,2.9,10527
5029,1,33,55,57,7,2571.85,7.4,3,3601,Regular Customer,Medium,18002.95,0.375,450.125,1.85,3135
9785,0,60,53,17,1,1602.53,1.0,1,321,At-Risk Customer,High,1602.53,0.5,160.5,0.5,901
922,0,42,102,89,12,4491.59,9.3,1,10000,Premium Customer,Low,53899.08,0.0769230769230769,769.2307692307693,4.65,9078
4650,0,22,48,47,7,2145.17,7.7,0,3003,Regular Customer,Medium,15016.19,0.0,375.375,7.7,2256
5333,1,23,67,45,8,2353.68,7.4,2,3766,Regular Customer,Medium,18829.44,0.2222222222222222,418.44444444444446,2.466666666666667,3015
1077,1,38,98,89,16,4502.22,9.3,1,10000,Premium Customer,Low,72035.52,0.0588235294117647,588.2352941176471,4.65,8722
6769,0,38,21,41,2,1687.15,3.0,1,675,Budget Shopper,Medium,3374.3,0.3333333333333333,225.0,1.5,861
9411,1,37,60,12,0,1580.24,3.0,2,0,At-Risk Customer,High,0.0,2.0,0.0,1.0,720
1672,0,39,107,89,19,4374.73,8.5,0,10000,Premium Customer,Low,83119.87,0.0,500.0,8.5,9523
475,0,48,123,87,16,4724.27,8.6,1,10000,Premium Customer,Low,75588.32,0.0588235294117647,588.2352941176471,4.3,10701
9187,0,27,55,14,2,1584.87,3.3,2,634,At-Risk Customer,High,3169.74,0.6666666666666666,211.3333333333333,1.1,770
8840,0,49,50,20,2,1623.07,1.1,6,649,At-Risk Customer,High,3246.14,2.0,216.3333333333333,0.1571428571428571,1000
5759,1,18,65,50,7,2473.52,7.3,1,3463,Regular Customer,Medium,17314.64,0.125,432.875,3.65,3250
6298,0,18,28,30,4,1480.34,3.3,2,1184,Budget Shopper,Medium,5921.36,0.4,236.8,1.1,840
2479,0,43,89,67,11,3535.84,8.6,0,7779,Potential Loyalist,Low,38894.240000000005,0.0,648.25,8.6,5963
5494,0,33,53,58,8,2598.18,9.1,1,4157,Regular Customer,Medium,20785.44,0.1111111111111111,461.8888888888889,4.55,3074
3915,1,57,79,76,10,3485.51,8.7,0,6971,Potential Loyalist,Low,34855.100000000006,0.0,633.7272727272727,8.7,6004
2139,0,59,90,65,7,3882.03,9.2,0,5435,Potential Loyalist,Low,27174.210000000003,0.0,679.375,9.2,5850
5455,1,50,55,64,5,2783.68,7.4,2,2784,Regular Customer,Medium,13918.4,0.3333333333333333,464.0,2.466666666666667,3520
5380,1,23,57,66,6,3196.79,7.9,1,3836,Regular Customer,Medium,19180.74,0.1428571428571428,548.0,3.95,3762
8986,1,29,41,13,2,1245.77,3.2,6,498,At-Risk Customer,High,2491.54,2.0,166.0,0.4571428571428572,533
4024,0,18,55,52,7,2384.09,7.0,1,3338,Regular Customer,Medium,16688.63,0.125,417.25,3.5,2860
3486,1,26,92,73,11,3814.41,8.6,1,8392,Potential Loyalist,Low,41958.51,0.0833333333333333,699.3333333333334,4.3,6716
2456,1,26,91,77,14,3964.97,8.4,0,10000,Potential Loyalist,Low,55509.58,0.0,666.6666666666666,8.4,7007
2465,0,44,85,75,7,3622.4,8.1,1,5071,Potential Loyalist,Low,25356.8,0.125,633.875,4.05,6375
8697,0,45,44,15,1,1501.17,4.6,3,300,At-Risk Customer,High,1501.17,1.5,150.0,1.15,660
1370,0,57,103,86,15,4166.09,9.6,3,10000,Premium Customer,Low,62491.350000000006,0.1875,625.0,2.4,8858
6689,1,64,34,30,1,1408.7,3.0,0,282,Budget Shopper,Medium,1408.7,0.0,141.0,3.0,1020
7457,0,59,26,25,4,740.22,5.7,1,592,Budget Shopper,Medium,2960.88,0.2,118.4,2.85,650
9975,1,47,40,13,3,1174.7,2.5,3,705,At-Risk Customer,High,3524.1000000000004,0.75,176.25,0.625,520
1902,1,18,107,84,16,4332.01,9.1,1,10000,Premium Customer,Low,69312.16,0.0588235294117647,588.2352941176471,4.55,8988
4872,1,49,59,64,6,2536.26,6.7,1,3044,Regular Customer,Medium,15217.56,0.1428571428571428,434.8571428571428,3.35,3776
4711,1,30,69,66,5,2736.89,7.2,0,2737,Regular Customer,Medium,13684.45,0.0,456.1666666666667,7.2,4554
7887,0,33,30,34,4,1331.07,5.9,1,1065,Budget Shopper,Medium,5324.28,0.2,213.0,2.95,1020
1794,1,40,115,84,12,4374.29,9.8,1,10000,Premium Customer,Low,52491.48,0.0769230769230769,769.2307692307693,4.9,9660
2875,1,36,83,62,9,3554.45,8.0,0,6398,Potential Loyalist,Low,31990.05,0.0,639.8,8.0,5146
6218,0,28,45,21,3,1466.25,5.9,4,880,Budget Shopper,Medium,4398.75,1.0,220.0,1.1800000000000002,945
5214,0,37,54,50,8,2362.01,7.7,0,3779,Regular Customer,Medium,18896.08,0.0,419.8888888888889,7.7,2700
2246,1,49,90,74,10,3563.56,7.8,1,7127,Potential Loyalist,Low,35635.6,0.0909090909090909,647.9090909090909,3.9,6660
1742,1,26,109,88,18,4210.14,9.6,1,10000,Premium Customer,Low,75782.52,0.0526315789473684,526.3157894736842,4.8,9592
1021,0,37,114,91,12,4405.56,9.0,0,10000,Premium Customer,Low,52866.72,0.0,769.2307692307693,9.0,10374
706,0,36,115,90,16,4440.09,8.8,1,10000,Premium Customer,Low,71041.44,0.0588235294117647,588.2352941176471,4.4,10350
4295,0,30,72,59,6,3126.76,8.2,2,3752,Regular Customer,Medium,18760.56,0.2857142857142857,536.0,2.733333333333333,4248
5577,0,52,63,55,6,2668.95,7.1,1,3203,Regular Customer,Medium,16013.7,0.1428571428571428,457.57142857142856,3.55,3465
7167,1,20,35,23,4,971.24,3.3,1,777,Budget Shopper,Medium,3884.96,0.2,155.4,1.65,805
8178,0,31,51,20,2,1440.23,2.1,4,576,At-Risk Customer,High,2880.46,1.3333333333333333,192.0,0.42,1020
909,0,41,115,83,17,4489.26,8.6,3,10000,Premium Customer,Low,76317.42,0.1666666666666666,555.5555555555555,2.15,9545
5194,1,52,53,49,8,2230.24,6.6,0,3568,Regular Customer,Medium,17841.92,0.0,396.44444444444446,6.6,2597
3078,0,27,90,64,12,3386.23,7.6,2,8127,Potential Loyalist,Low,40634.76,0.1538461538461538,625.1538461538462,2.533333333333333,5760
9367,1,51,51,11,1,1366.63,3.0,1,273,At-Risk Customer,High,1366.63,0.5,136.5,1.5,561
595,1,38,118,89,15,4721.06,8.2,0,10000,Premium Customer,Low,70815.90000000001,0.0,625.0,8.2,10502
5305,0,58,53,58,6,2764.07,7.4,2,3317,Regular Customer,Medium,16584.420000000002,0.2857142857142857,473.8571428571428,2.466666666666667,3074
441,1,22,113,94,14,4524.43,9.6,1,10000,Premium Customer,Low,63342.02,0.0666666666666666,666.6666666666666,4.8,10622
7607,1,24,20,20,2,548.46,4.4,0,219,Budget Shopper,Medium,1096.92,0.0,73.0,4.4,400
4093,0,31,56,53,8,2369.85,8.2,2,3792,Regular Customer,Medium,18958.8,0.2222222222222222,421.3333333333333,2.733333333333333,2968
6135,0,44,24,29,2,1291.79,7.1,1,517,Budget Shopper,Medium,2583.58,0.3333333333333333,172.33333333333334,3.55,696
11,0,38,106,77,17,3985.42,9.3,0,10000,Premium Customer,Low,67752.14,0.0,555.5555555555555,9.3,8162
3777,1,40,80,76,10,3596.21,8.8,0,7192,Potential Loyalist,Low,35962.1,0.0,653.8181818181819,8.8,6080
9000,0,18,48,22,0,1561.75,1.0,2,0,At-Risk Customer,High,0.0,2.0,0.0,0.3333333333333333,1056
3709,0,68,94,73,13,3635.59,8.3,4,9453,Potential Loyalist,Low,47262.67,0.2857142857142857,675.2142857142857,1.66,6862
3781,0,28,92,70,10,3247.84,6.6,2,6496,Potential Loyalist,Low,32478.4,0.1818181818181818,590.5454545454545,2.2,6440
94,1,41,107,79,12,4226.93,8.3,3,10000,Premium Customer,Low,50723.16,0.2307692307692307,769.2307692307693,2.075,8453
9240,0,39,65,8,1,1393.99,2.6,4,279,At-Risk Customer,High,1393.99,2.0,139.5,0.52,520
3950,1,46,85,73,8,3602.2,8.6,1,5764,Potential Loyalist,Low,28817.6,0.1111111111111111,640.4444444444445,4.3,6205
5786,1,42,53,69,7,3052.17,6.5,0,4273,Regular Customer,Medium,21365.19,0.0,534.125,6.5,3657
4871,0,29,75,55,7,3311.04,7.0,1,4635,Regular Customer,Medium,23177.28,0.125,579.375,3.5,4125
4803,1,21,59,65,7,2979.97,7.4,2,4172,Regular Customer,Medium,20859.79,0.25,521.5,2.466666666666667,3835
4868,1,40,63,53,6,2518.41,6.7,2,3022,Regular Customer,Medium,15110.46,0.2857142857142857,431.7142857142857,2.2333333333333334,3339
293,1,20,105,85,18,4346.35,9.7,1,10000,Premium Customer,Low,78234.3,0.0526315789473684,526.3157894736842,4.85,8925
7889,1,44,33,15,3,1002.49,4.4,3,601,Budget Shopper,Medium,3007.4700000000003,0.75,150.25,1.1,495
7406,1,42,23,35,2,1349.3,3.3,1,540,Budget Shopper,Medium,2698.6,0.3333333333333333,180.0,1.65,805
5596,0,43,66,51,7,2727.28,6.2,2,3818,Regular Customer,Medium,19090.960000000003,0.25,477.25,2.066666666666667,3366
2887,0,28,77,77,7,3536.57,7.6,1,4951,Potential Loyalist,Low,24755.99,0.125,618.875,3.8,5929
6455,1,22,29,32,4,1516.38,6.0,0,1213,Budget Shopper,Medium,6065.52,0.0,242.6,6.0,928
2543,0,66,77,61,13,3207.37,7.3,1,8339,Potential Loyalist,Low,41695.81,0.0714285714285714,595.6428571428571,3.65,4697
1766,1,34,103,85,12,4073.15,9.1,2,9776,Premium Customer,Low,48877.8,0.1538461538461538,752.0,3.033333333333333,8755
6801,0,48,35,33,3,1552.41,5.2,0,931,Budget Shopper,Medium,4657.2300000000005,0.0,232.75,5.2,1155
1878,1,43,108,86,15,4607.63,8.2,2,10000,Premium Customer,Low,69114.45,0.125,625.0,2.733333333333333,9288
1982,1,57,99,93,16,4548.73,8.9,1,10000,Premium Customer,Low,72779.68,0.0588235294117647,588.2352941176471,4.45,9207
9730,0,37,40,14,0,1048.03,2.4,2,0,At-Risk Customer,High,0.0,2.0,0.0,0.7999999999999999,560
9609,1,28,26,9,0,1046.55,1.9,2,0,At-Risk Customer,High,0.0,2.0,0.0,0.6333333333333333,234
2686,0,24,83,67,8,3093.74,7.3,0,4950,Potential Loyalist,Low,24749.92,0.0,550.0,7.3,5561
8931,1,40,42,21,3,1328.23,3.2,3,797,At-Risk Customer,High,3984.69,0.75,199.25,0.8,882
3459,1,38,84,74,11,3574.61,8.6,0,7864,Potential Loyalist,Low,39320.71,0.0,655.3333333333334,8.6,6216
4542,0,66,57,54,12,2500.06,7.0,0,6000,Regular Customer,Medium,30000.72,0.0,461.5384615384616,7.0,3078
2179,0,47,72,58,8,3139.12,7.4,0,5023,Potential Loyalist,Low,25112.96,0.0,558.1111111111111,7.4,4176
4451,0,37,60,52,5,2470.96,7.2,2,2471,Regular Customer,Medium,12354.8,0.3333333333333333,411.8333333333333,2.4,3120
3860,1,36,96,59,8,3336.24,9.7,1,5338,Potential Loyalist,Low,26689.92,0.1111111111111111,593.1111111111111,4.85,5664
7624,1,28,20,24,0,1467.11,5.6,2,0,Budget Shopper,Medium,0.0,2.0,0.0,1.8666666666666665,480
7655,0,45,30,23,2,1066.11,4.8,5,426,Budget Shopper,Medium,2132.22,1.6666666666666667,142.0,0.7999999999999999,690
4520,1,30,60,57,7,2835.41,6.7,0,3970,Regular Customer,Medium,19847.87,0.0,496.25,6.7,3420
2518,0,47,92,64,7,3259.17,9.0,1,4563,Potential Loyalist,Low,22814.19,0.125,570.375,4.5,5888
4837,1,18,52,58,8,2518.58,7.0,1,4030,Regular Customer,Medium,20148.64,0.1111111111111111,447.77777777777777,3.5,3016
2886,1,35,81,67,9,3494.72,8.2,1,6290,Potential Loyalist,Low,31452.48,0.1,629.0,4.1,5427
7282,1,19,32,20,3,1055.72,4.9,1,633,Budget Shopper,Medium,3167.16,0.25,158.25,2.45,640
6256,1,44,28,8,3,441.08,5.3,1,265,Budget Shopper,Medium,1323.24,0.25,66.25,2.65,224
4540,0,41,51,48,11,2061.12,7.7,1,4534,Regular Customer,Medium,22672.32,0.0833333333333333,377.8333333333333,3.85,2448
5640,1,52,49,56,9,2177.76,6.4,1,3920,Regular Customer,Medium,19599.840000000004,0.1,392.0,3.2,2744
9460,1,41,49,17,1,1468.98,2.2,2,294,At-Risk Customer,High,1468.98,1.0,147.0,0.7333333333333334,833
3482,1,45,76,81,11,3167.58,8.4,1,6969,Potential Loyalist,Low,34843.38,0.0833333333333333,580.75,4.2,6156
1278,1,23,113,86,14,4619.04,8.5,4,10000,Premium Customer,Low,64666.56,0.2666666666666666,666.6666666666666,1.7,9718
3147,0,26,81,61,11,3370.82,9.3,1,7416,Potential Loyalist,Low,37079.02,0.0833333333333333,618.0,4.65,4941
8263,0,49,51,5,1,996.57,3.4,3,199,At-Risk Customer,High,996.57,1.5,99.5,0.85,255
3206,1,32,92,82,12,3775.74,8.4,1,9062,Potential Loyalist,Low,45308.88,0.0769230769230769,697.0769230769231,4.2,7544
9893,0,59,68,21,0,1796.03,2.7,0,0,At-Risk Customer,High,0.0,0.0,0.0,2.7,1428
2743,0,52,82,65,7,3467.17,7.5,0,4854,Potential Loyalist,Low,24270.19,0.0,606.75,7.5,5330
6077,0,37,35,24,4,1232.4,6.0,0,986,Budget Shopper,Medium,4929.6,0.0,197.2,6.0,840
4048,0,33,74,61,7,3101.97,9.3,0,4343,Regular Customer,Medium,21713.79,0.0,542.875,9.3,4514
5732,1,24,66,53,7,2497.87,7.3,1,3497,Regular Customer,Medium,17485.09,0.125,437.125,3.65,3498
2946,0,49,91,65,9,3583.69,7.0,1,6451,Potential Loyalist,Low,32253.21,0.1,645.1,3.5,5915
5791,0,32,41,56,7,2530.62,8.7,0,3543,Regular Customer,Medium,17714.34,0.0,442.875,8.7,2296
6795,1,45,27,35,3,1247.91,5.8,2,749,Budget Shopper,Medium,3743.730000000001,0.5,187.25,1.933333333333333,945
6544,0,50,17,23,2,1069.78,5.2,2,428,Budget Shopper,Medium,2139.56,0.6666666666666666,142.66666666666666,1.7333333333333334,391
701,0,26,106,87,11,4145.56,9.1,2,9120,Premium Customer,Low,45601.16,0.1666666666666666,760.0,3.033333333333333,9222
3575,0,19,89,55,12,3161.06,8.8,0,7587,Potential Loyalist,Low,37932.72,0.0,583.6153846153846,8.8,4895
7700,1,48,28,19,2,1151.48,6.0,4,461,Budget Shopper,Medium,2302.96,1.3333333333333333,153.66666666666666,1.2,532
2516,0,24,93,69,12,3562.83,7.5,6,8551,Potential Loyalist,Low,42753.96,0.4615384615384615,657.7692307692307,1.0714285714285714,6417
3001,0,36,78,72,6,3293.79,8.8,0,3953,Potential Loyalist,Low,19762.74,0.0,564.7142857142857,8.8,5616
5821,0,29,60,59,7,2935.22,4.4,0,4109,Regular Customer,Medium,20546.54,0.0,513.625,4.4,3540
8582,1,37,50,8,1,754.15,4.3,2,151,At-Risk Customer,High,754.15,1.0,75.5,1.4333333333333331,400
3685,1,37,86,66,6,3299.89,8.7,1,3960,Potential Loyalist,Low,19799.34,0.1428571428571428,565.7142857142857,4.35,5676
2996,0,20,86,75,10,3838.9,7.5,2,7678,Potential Loyalist,Low,38389.0,0.1818181818181818,698.0,2.5,6450
4253,0,24,64,65,5,2788.84,7.6,1,2789,Regular Customer,Medium,13944.2,0.1666666666666666,464.8333333333333,3.8,4160
3412,0,40,79,59,8,2911.39,7.4,1,4658,Potential Loyalist,Low,23291.12,0.1111111111111111,517.5555555555555,3.7,4661
7963,0,24,27,31,2,1296.16,5.4,2,518,Budget Shopper,Medium,2592.32,0.6666666666666666,172.66666666666666,1.8,837
6310,0,44,26,18,2,1071.16,4.5,0,428,Budget Shopper,Medium,2142.32,0.0,142.66666666666666,4.5,468
8612,0,39,39,10,2,1010.44,3.4,2,404,At-Risk Customer,High,2020.88,0.6666666666666666,134.66666666666666,1.1333333333333333,390
5013,1,46,64,56,10,2588.47,6.8,2,5177,Regular Customer,Medium,25884.7,0.1818181818181818,470.6363636363636,2.2666666666666666,3584
7751,0,37,21,32,3,1270.6,5.8,0,762,Budget Shopper,Medium,3811.8,0.0,190.5,5.8,672
5980,1,18,61,55,8,2777.06,7.3,2,4443,Regular Customer,Medium,22216.48,0.2222222222222222,493.6666666666667,2.433333333333333,3355
4049,0,61,66,55,3,2454.87,6.7,0,1473,Regular Customer,Medium,7364.61,0.0,368.25,6.7,3630
4900,1,42,59,61,4,2447.95,5.6,0,1958,Regular Customer,Medium,9791.8,0.0,391.6,5.6,3599
1319,0,36,105,91,15,4479.38,8.9,1,10000,Premium Customer,Low,67190.7,0.0625,625.0,4.45,9555
9773,0,32,56,19,1,1803.34,3.9,3,361,At-Risk Customer,High,1803.34,1.5,180.5,0.975,1064
9138,0,37,47,12,3,1329.0,1.6,3,797,At-Risk Customer,High,3987.0,0.75,199.25,0.4,564
7143,0,18,29,16,3,754.43,4.6,2,453,Budget Shopper,Medium,2263.29,0.5,113.25,1.5333333333333332,464
1898,0,51,123,89,17,4573.92,8.5,3,10000,Premium Customer,Low,77756.64,0.1666666666666666,555.5555555555555,2.125,10947
7466,0,18,43,27,4,1538.54,6.9,1,1231,Budget Shopper,Medium,6154.16,0.2,246.2,3.45,1161
604,0,54,121,79,16,4299.8,9.1,0,10000,Premium Customer,Low,68796.8,0.0,588.2352941176471,9.1,9559
2847,1,46,101,65,9,3892.78,7.9,0,7007,Potential Loyalist,Low,35035.020000000004,0.0,700.7,7.9,6565
8208,1,30,54,18,1,1214.15,3.3,2,243,At-Risk Customer,High,1214.15,1.0,121.5,1.1,972
394,1,32,125,82,15,4939.47,9.2,0,10000,Premium Customer,Low,74092.05,0.0,625.0,9.2,10250
4437,1,63,56,60,8,2722.91,5.4,2,4357,Regular Customer,Medium,21783.28,0.2222222222222222,484.1111111111111,1.8,3360
9448,0,40,32,16,0,1336.34,4.2,6,0,At-Risk Customer,High,0.0,6.0,0.0,0.6,512
7235,0,29,32,25,2,867.49,4.9,3,347,Budget Shopper,Medium,1734.98,1.0,115.66666666666669,1.225,800
5399,0,28,54,64,9,2690.45,6.3,0,4843,Regular Customer,Medium,24214.05,0.0,484.3,6.3,3456
96,0,26,98,85,16,4218.79,9.0,1,10000,Premium Customer,Low,67500.64,0.0588235294117647,588.2352941176471,4.5,8330
1663,1,38,93,87,15,3854.52,9.8,3,10000,Premium Customer,Low,57817.8,0.1875,625.0,2.45,8091
8971,1,27,50,16,3,1251.62,2.7,0,751,At-Risk Customer,High,3754.86,0.0,187.75,2.7,800
5131,1,41,60,57,7,2719.24,6.2,1,3807,Regular Customer,Medium,19034.68,0.125,475.875,3.1,3420
1489,1,29,98,80,11,4176.68,9.4,1,9189,Premium Customer,Low,45943.48,0.0833333333333333,765.75,4.7,7840
8317,0,29,49,16,2,1555.04,1.7,1,622,At-Risk Customer,High,3110.08,0.3333333333333333,207.3333333333333,0.85,784
2708,0,35,87,65,12,3278.83,7.7,1,7869,Potential Loyalist,Low,39345.96,0.0769230769230769,605.3076923076923,3.85,5655
1596,0,18,102,91,13,4193.28,8.9,2,10000,Premium Customer,Low,54512.64,0.1428571428571428,714.2857142857143,2.966666666666667,9282
9278,0,40,32,21,0,755.97,1.9,3,0,At-Risk Customer,High,0.0,3.0,0.0,0.475,672
2378,1,27,80,68,12,3285.25,8.4,0,7885,Potential Loyalist,Low,39423.0,0.0,606.5384615384615,8.4,5440
5141,0,39,70,60,6,2450.19,6.3,1,2940,Regular Customer,Medium,14701.14,0.1428571428571428,420.0,3.15,4200
6148,1,37,29,30,4,1552.05,6.9,0,1242,Budget Shopper,Medium,6208.2,0.0,248.4,6.9,870
8242,0,42,60,10,0,1426.51,2.0,4,0,At-Risk Customer,High,0.0,4.0,0.0,0.4,600
3949,1,51,92,67,8,3917.47,9.3,1,6268,Potential Loyalist,Low,31339.76,0.1111111111111111,696.4444444444445,4.65,6164
3934,0,34,86,65,11,3557.54,7.5,2,7827,Potential Loyalist,Low,39132.94,0.1666666666666666,652.25,2.5,5590
4798,0,35,48,62,6,2382.18,6.6,2,2859,Regular Customer,Medium,14293.079999999998,0.2857142857142857,408.4285714285714,2.2,2976
4373,1,31,59,48,8,2423.7,6.2,0,3878,Regular Customer,Medium,19389.6,0.0,430.8888888888889,6.2,2832
9863,1,33,44,14,1,1254.46,2.0,0,251,At-Risk Customer,High,1254.46,0.0,125.5,2.0,616
8243,0,32,56,17,2,1243.96,4.8,4,498,At-Risk Customer,High,2487.92,1.3333333333333333,166.0,0.96,952
3449,1,28,100,76,11,4127.56,7.6,0,9081,Potential Loyalist,Low,45403.16,0.0,756.75,7.6,7600
2944,0,25,82,67,12,3197.02,8.4,0,7673,Potential Loyalist,Low,38364.24,0.0,590.2307692307693,8.4,5494
2466,1,42,94,66,10,3748.94,7.6,0,7498,Potential Loyalist,Low,37489.4,0.0,681.6363636363636,7.6,6204
8583,0,41,53,16,0,1389.14,2.7,4,0,At-Risk Customer,High,0.0,4.0,0.0,0.54,848
5507,1,32,64,55,4,2583.65,6.4,1,2067,Regular Customer,Medium,10334.6,0.2,413.4,3.2,3520
2699,1,41,77,68,9,3407.89,7.6,0,6134,Potential Loyalist,Low,30671.01,0.0,613.4,7.6,5236
2448,0,41,97,76,8,3864.37,8.2,2,6183,Potential Loyalist,Low,30914.96,0.2222222222222222,687.0,2.733333333333333,7372
20,1,37,99,79,18,4116.86,8.1,1,10000,Premium Customer,Low,74103.48,0.0526315789473684,526.3157894736842,4.05,7821
2749,0,34,74,63,10,3002.14,7.9,2,6004,Potential Loyalist,Low,30021.4,0.1818181818181818,545.8181818181819,2.6333333333333333,4662
5400,1,44,59,48,8,2236.28,6.3,1,3578,Regular Customer,Medium,17890.24,0.1111111111111111,397.55555555555554,3.15,2832
8079,0,29,52,14,0,1436.15,3.1,2,0,At-Risk Customer,High,0.0,2.0,0.0,1.0333333333333334,728
6872,0,50,33,36,5,1796.43,6.1,0,1796,Budget Shopper,Medium,8982.15,0.0,299.3333333333333,6.1,1188
4709,0,33,62,54,7,2013.93,8.9,0,2820,Regular Customer,Medium,14097.51,0.0,352.5,8.9,3348
9477,1,45,36,10,2,630.11,3.5,4,252,At-Risk Customer,High,1260.22,1.3333333333333333,84.0,0.7,360
810,0,33,103,82,13,3806.55,8.2,3,9897,Premium Customer,Low,49485.15,0.2142857142857142,706.9285714285714,2.05,8446
7478,1,47,35,30,2,1404.78,8.2,0,562,Budget Shopper,Medium,2809.56,0.0,187.3333333333333,8.2,1050
2274,1,61,64,72,12,2956.3,8.3,1,7095,Potential Loyalist,Low,35475.600000000006,0.0769230769230769,545.7692307692307,4.15,4608
1924,0,39,112,77,13,4124.34,8.0,0,10000,Premium Customer,Low,53616.42,0.0,714.2857142857143,8.0,8624
1471,1,56,120,85,15,4694.96,8.3,2,10000,Premium Customer,Low,70424.4,0.125,625.0,2.766666666666667,10200
7935,1,48,28,20,4,1408.09,5.1,0,1126,Budget Shopper,Medium,5632.36,0.0,225.2,5.1,560
7408,0,36,24,27,4,1228.56,6.8,2,983,Budget Shopper,Medium,4914.24,0.4,196.6,2.2666666666666666,648
2407,1,37,79,71,11,2993.19,8.5,0,6585,Potential Loyalist,Low,32925.090000000004,0.0,548.75,8.5,5609
1143,1,50,109,85,14,4395.31,8.9,1,10000,Premium Customer,Low,61534.34,0.0666666666666666,666.6666666666666,4.45,9265
1748,0,40,114,86,13,4150.75,9.0,2,10000,Premium Customer,Low,53959.75,0.1428571428571428,714.2857142857143,3.0,9804
5710,0,46,71,48,8,2666.05,7.2,1,4266,Regular Customer,Medium,21328.4,0.1111111111111111,474.0,3.6,3408
4976,0,37,55,56,10,2122.2,7.2,2,4244,Regular Customer,Medium,21222.0,0.1818181818181818,385.8181818181818,2.4,3080
7301,0,45,29,27,5,1534.7,5.3,0,1535,Budget Shopper,Medium,7673.5,0.0,255.8333333333333,5.3,783
8149,0,36,47,18,2,1611.75,2.8,4,645,At-Risk Customer,High,3223.5,1.3333333333333333,215.0,0.5599999999999999,846
2834,0,48,97,73,11,3752.24,6.8,1,8255,Potential Loyalist,Low,41274.64,0.0833333333333333,687.9166666666666,3.4,7081
3132,1,18,80,67,12,3112.14,8.0,1,7469,Potential Loyalist,Low,37345.68,0.0769230769230769,574.5384615384615,4.0,5360
1311,0,35,110,79,11,3746.21,8.5,3,8242,Premium Customer,Low,41208.31,0.25,686.8333333333334,2.125,8690
8651,0,53,67,11,1,1577.25,2.0,4,315,At-Risk Customer,High,1577.25,2.0,157.5,0.4,737
6775,1,38,31,28,3,1075.7,5.4,0,645,Budget Shopper,Medium,3227.1000000000004,0.0,161.25,5.4,868
6757,1,67,29,22,4,1028.06,5.7,0,822,Budget Shopper,Medium,4112.24,0.0,164.4,5.7,638
621,1,33,104,89,18,3878.36,9.3,0,10000,Premium Customer,Low,69810.48,0.0,526.3157894736842,9.3,9256
2702,1,20,76,76,13,3209.17,8.4,1,8344,Potential Loyalist,Low,41719.21,0.0714285714285714,596.0,4.2,5776
2200,1,47,79,67,10,3198.85,7.5,2,6398,Potential Loyalist,Low,31988.5,0.1818181818181818,581.6363636363636,2.5,5293
6197,1,18,25,36,1,1401.72,4.9,1,280,Budget Shopper,Medium,1401.72,0.5,140.0,2.45,900
8825,0,47,52,23,0,1697.49,2.8,4,0,At-Risk Customer,High,0.0,4.0,0.0,0.5599999999999999,1196
