CustomerID,Gender,Age,AnnualIncome,SpendingScore,VisitFrequency,AvgPurchaseValue,SatisfactionScore,ComplaintsCount,LoyaltyPoints,CustomerSegment,ChurnRisk
5532,Female,42,67,66,9,3214.5,6.1,2,5786,Regular Customer,Medium
5445,Female,53,54,59,8,2465.95,5.9,2,3946,Regular Customer,Medium
518,Female,42,102,74,13,3893.41,9.2,1,10000,Premium Customer,Low
6111,Male,45,36,28,3,1374.94,4.8,2,825,Budget Shopper,Medium
6865,Male,49,34,24,4,1519.99,4.3,1,1216,Budget Shopper,Medium
7961,Female,25,28,29,2,1350.93,4.8,0,540,Budget Shopper,Medium
1416,Male,46,117,84,14,4296.83,8.9,1,10000,Premium Customer,Low
4665,Male,27,64,58,8,2533.05,6.6,0,4053,Regular Customer,Medium
4457,Male,31,49,59,5,2224.98,6.4,1,2225,Regular Customer,Medium
2762,Female,23,85,66,9,3210.19,8.0,0,5778,Potential Loyalist,Low
4856,Female,51,56,67,6,3026.84,5.7,0,3632,Regular Customer,Medium
128,Male,60,105,91,14,4281.01,9.1,1,10000,Premium Customer,Low
3475,Female,32,87,77,7,3638.55,8.1,1,5094,Potential Loyalist,Low
7970,Female,38,33,28,4,1213.81,4.1,1,971,Budget Shopper,Medium
4311,Male,18,64,50,6,2588.4,7.4,0,3106,Regular Customer,Medium
2439,Female,44,73,78,11,3492.39,7.4,0,7683,Potential Loyalist,Low
3766,Male,54,89,73,9,3577.67,8.5,1,6440,Potential Loyalist,Low
6877,Female,37,33,14,3,1136.23,4.0,1,682,Budget Shopper,Medium
5897,Female,29,51,56,4,2404.65,6.5,2,1924,Regular Customer,Medium
5841,Female,18,55,54,10,2430.28,7.2,2,4861,Regular Customer,Medium
8843,Female,43,38,1,1,553.16,2.4,2,111,At-Risk Customer,High
9771,Male,25,48,15,0,1232.62,1.0,4,0,At-Risk Customer,High
1474,Male,32,110,80,16,4166.88,9.0,1,10000,Premium Customer,Low
4822,Male,30,58,54,4,2423.19,5.8,0,1939,Regular Customer,Medium
6916,Female,21,24,36,3,1311.83,4.6,2,787,Budget Shopper,Medium
3561,Female,46,73,74,10,2899.94,8.2,2,5800,Potential Loyalist,Low
3952,Male,50,78,63,12,2943.68,7.3,2,7065,Potential Loyalist,Low
50,Female,43,96,86,14,3726.7,8.3,0,10000,Premium Customer,Low
5438,Male,49,74,52,9,2515.12,6.1,3,4527,Regular Customer,Medium
9898,Male,33,53,25,1,1511.5,5.0,2,302,At-Risk Customer,High
888,Male,57,107,92,16,4613.07,9.1,0,10000,Premium Customer,Low
2617,Male,20,89,70,14,3805.77,8.6,0,10000,Potential Loyalist,Low
517,Female,33,114,85,14,4639.58,8.2,2,10000,Premium Customer,Low
3169,Female,35,74,67,14,3074.5,7.0,2,8609,Potential Loyalist,Low
2950,Male,54,96,70,9,3582.2,8.2,1,6448,Potential Loyalist,Low
1425,Male,36,102,76,7,3910.34,9.1,0,5474,Premium Customer,Low
140,Male,38,100,78,12,3827.65,9.2,0,9186,Premium Customer,Low
1925,Female,18,127,84,18,4877.52,8.7,1,10000,Premium Customer,Low
2379,Male,62,79,75,9,3410.95,8.5,0,6140,Potential Loyalist,Low
3198,Male,42,82,61,11,3075.82,9.4,0,6767,Potential Loyalist,Low
5132,Male,34,73,59,8,3110.86,8.0,1,4977,Regular Customer,Medium
113,Male,57,110,85,14,4462.36,9.0,2,10000,Premium Customer,Low
4560,Female,24,68,58,4,3207.2,8.0,0,2566,Regular Customer,Medium
4596,Male,47,61,39,9,2672.47,8.0,1,4810,Regular Customer,Medium
7998,Female,34,27,33,3,1538.57,6.0,1,923,Budget Shopper,Medium
3251,Male,41,94,71,15,3766.83,7.3,2,10000,Potential Loyalist,Low
4691,Male,39,54,52,4,2393.14,5.7,0,1915,Regular Customer,Medium
8116,Male,34,48,18,3,1576.75,3.9,4,946,At-Risk Customer,High
7768,Female,43,29,29,2,1364.9,4.6,0,546,Budget Shopper,Medium
4547,Male,53,55,53,4,2265.83,5.9,0,1813,Regular Customer,Medium
7085,Female,41,20,26,3,1086.14,3.4,0,652,Budget Shopper,Medium
3278,Female,30,95,69,8,3321.17,7.1,0,5314,Potential Loyalist,Low
7543,Female,18,37,28,2,1398.17,6.3,0,559,Budget Shopper,Medium
6594,Female,29,35,21,1,1571.52,5.3,1,314,Budget Shopper,Medium
4069,Female,48,64,57,7,2711.29,7.3,1,3796,Regular Customer,Medium
4409,Male,35,69,55,9,2659.0,6.9,4,4786,Regular Customer,Medium
8645,Female,55,47,22,1,1530.95,2.7,2,306,At-Risk Customer,High
8589,Female,37,69,13,0,1507.71,2.2,2,0,At-Risk Customer,High
7385,Male,20,29,21,5,803.49,5.2,1,803,Budget Shopper,Medium
3223,Female,33,98,70,11,3789.27,8.5,0,8336,Potential Loyalist,Low
8211,Female,28,54,20,0,1496.97,3.9,1,0,At-Risk Customer,High
452,Male,32,118,81,15,4811.43,8.7,0,10000,Premium Customer,Low
3732,Female,38,88,69,9,3588.15,7.2,1,6459,Potential Loyalist,Low
8954,Female,39,58,13,2,1592.7,2.7,1,637,At-Risk Customer,High
4987,Female,18,57,57,9,2499.79,8.2,2,4500,Regular Customer,Medium
3664,Male,45,86,61,13,3139.08,8.2,1,8162,Potential Loyalist,Low
2764,Male,26,99,73,9,3721.49,9.3,2,6699,Potential Loyalist,Low
659,Male,41,112,86,14,3993.25,9.8,1,10000,Premium Customer,Low
7679,Male,18,15,23,3,845.62,6.1,1,507,Budget Shopper,Medium
7677,Male,33,33,22,3,1010.77,4.0,0,606,Budget Shopper,Medium
4621,Male,51,56,71,7,2589.88,7.3,0,3626,Regular Customer,Medium
1000,Female,28,115,84,16,4964.83,9.8,2,10000,Premium Customer,Low
390,Female,45,105,90,15,4748.68,9.0,2,10000,Premium Customer,Low
3408,Female,53,94,73,7,3756.46,7.0,1,5259,Potential Loyalist,Low
1477,Male,36,109,90,11,4120.35,9.3,1,9065,Premium Customer,Low
2241,Female,38,90,72,12,3575.27,8.2,0,8581,Potential Loyalist,Low
2387,Female,39,92,62,12,3197.1,7.7,1,7673,Potential Loyalist,Low
9140,Male,51,42,9,0,1096.22,3.0,1,0,At-Risk Customer,High
993,Female,37,108,85,16,4093.01,9.4,0,10000,Premium Customer,Low
4998,Female,44,51,48,5,2338.37,6.0,1,2338,Regular Customer,Medium
3923,Male,52,89,63,8,3053.81,8.6,0,4886,Potential Loyalist,Low
2973,Male,35,101,72,10,3715.97,7.2,2,7432,Potential Loyalist,Low
3387,Male,64,82,71,10,3344.36,8.5,0,6689,Potential Loyalist,Low
7886,Female,48,23,25,3,1125.09,4.6,3,675,Budget Shopper,Medium
8813,Female,34,50,10,1,1413.57,3.8,2,283,At-Risk Customer,High
4770,Male,40,52,60,8,2625.89,7.6,1,4201,Regular Customer,Medium
1294,Female,27,117,87,14,4077.52,8.8,0,10000,Premium Customer,Low
1825,Male,31,111,82,14,4447.46,9.6,3,10000,Premium Customer,Low
2874,Male,25,89,74,9,3623.13,9.8,2,6522,Potential Loyalist,Low
4174,Male,37,51,64,6,2932.93,7.1,1,3520,Regular Customer,Medium
2536,Female,19,100,72,11,4003.65,8.7,2,8808,Potential Loyalist,Low
9133,Female,18,43,15,0,1028.58,3.5,4,0,At-Risk Customer,High
1908,Male,18,101,78,17,3966.64,9.4,1,10000,Premium Customer,Low
43,Male,19,109,82,15,4161.4,9.2,2,10000,Premium Customer,Low
9492,Female,50,45,15,2,1411.12,1.0,6,564,At-Risk Customer,High
369,Female,30,111,79,16,4306.34,8.8,0,10000,Premium Customer,Low
1152,Female,28,93,83,15,4291.09,8.9,0,10000,Premium Customer,Low
7753,Female,32,31,18,2,1102.11,4.7,1,441,Budget Shopper,Medium
6359,Male,18,31,28,3,1183.02,5.0,0,710,Budget Shopper,Medium
5913,Male,28,62,61,9,2803.5,6.5,0,5046,Regular Customer,Medium
6508,Female,22,31,26,3,1398.64,5.5,0,839,Budget Shopper,Medium
7526,Male,25,35,20,3,1199.22,5.8,1,720,Budget Shopper,Medium
4161,Female,33,54,46,5,2441.31,7.6,1,2441,Regular Customer,Medium
4288,Male,18,66,63,5,2885.14,6.4,3,2885,Regular Customer,Medium
7776,Female,43,29,34,2,1656.3,5.8,1,663,Budget Shopper,Medium
6715,Female,18,27,25,2,1510.91,4.8,1,604,Budget Shopper,Medium
175,Male,36,112,81,12,4514.11,9.1,0,10000,Premium Customer,Low
1904,Male,51,113,80,12,4245.04,9.4,0,10000,Premium Customer,Low
1100,Female,39,113,88,14,4487.63,9.0,1,10000,Premium Customer,Low
8115,Female,30,65,14,2,1759.63,2.5,5,704,At-Risk Customer,High
3409,Male,18,88,77,10,3474.53,8.2,1,6949,Potential Loyalist,Low
1539,Male,23,101,85,17,3688.67,8.7,2,10000,Premium Customer,Low
2293,Male,50,84,67,12,3319.8,7.9,3,7968,Potential Loyalist,Low
9301,Male,25,43,9,3,1134.08,3.2,1,680,At-Risk Customer,High
1364,Male,27,102,78,16,4174.82,8.4,0,10000,Premium Customer,Low
7189,Male,43,39,19,2,1524.4,5.6,1,610,Budget Shopper,Medium
6628,Male,45,32,22,4,1490.18,5.7,0,1192,Budget Shopper,Medium
5261,Female,35,46,54,8,2397.85,6.9,1,3837,Regular Customer,Medium
6816,Male,41,30,26,4,1242.27,5.5,2,994,Budget Shopper,Medium
9462,Male,48,48,21,2,1621.35,3.9,3,649,At-Risk Customer,High
681,Male,35,116,88,13,4685.56,9.4,0,10000,Premium Customer,Low
9316,Male,35,56,16,0,1408.98,2.1,3,0,At-Risk Customer,High
9299,Female,33,38,15,1,1348.03,3.2,3,270,At-Risk Customer,High
3665,Female,51,95,75,7,3983.9,9.2,1,5577,Potential Loyalist,Low
1662,Female,27,109,81,15,4213.65,8.8,1,10000,Premium Customer,Low
509,Male,46,110,78,17,4007.99,9.1,1,10000,Premium Customer,Low
167,Male,34,117,81,18,4328.67,8.9,0,10000,Premium Customer,Low
5498,Male,26,74,60,7,2798.12,7.5,1,3917,Regular Customer,Medium
8300,Female,38,40,22,2,1335.97,3.0,4,534,At-Risk Customer,High
1007,Female,51,117,87,15,4785.22,8.4,2,10000,Premium Customer,Low
9740,Male,35,62,4,1,1388.52,3.4,4,278,At-Risk Customer,High
1915,Male,35,96,78,16,3704.5,8.7,2,10000,Premium Customer,Low
3495,Female,45,88,68,11,3309.01,8.0,0,7280,Potential Loyalist,Low
9634,Male,27,36,14,2,1236.34,3.4,1,495,At-Risk Customer,High
9751,Male,43,39,15,1,1187.8,4.4,2,238,At-Risk Customer,High
6445,Male,18,34,25,3,992.55,4.5,1,596,Budget Shopper,Medium
4991,Female,32,59,47,8,2264.47,7.1,1,3623,Regular Customer,Medium
2537,Male,29,86,67,8,2985.75,7.6,1,4777,Potential Loyalist,Low
1105,Male,43,119,81,12,4293.97,9.0,1,10000,Premium Customer,Low
3876,Female,30,89,68,12,3057.42,7.4,2,7338,Potential Loyalist,Low
7524,Female,40,26,24,1,1304.46,3.1,0,261,Budget Shopper,Medium
1753,Male,55,105,91,17,4461.61,9.6,1,10000,Premium Customer,Low
5311,Male,41,50,59,9,2381.63,7.5,3,4287,Regular Customer,Medium
7297,Female,36,29,31,3,1274.81,5.4,3,765,Budget Shopper,Medium
2917,Male,39,88,68,9,3319.62,8.1,2,5975,Potential Loyalist,Low
8975,Female,49,48,18,2,1508.54,1.7,6,603,At-Risk Customer,High
5755,Male,50,62,58,11,2786.1,8.0,0,6129,Regular Customer,Medium
153,Male,39,105,85,15,4313.46,8.5,0,10000,Premium Customer,Low
7691,Female,32,23,31,4,1304.6,5.1,1,1044,Budget Shopper,Medium
5680,Female,35,64,50,5,2134.76,5.8,0,2135,Regular Customer,Medium
3908,Male,35,76,57,6,2813.93,8.2,1,3377,Potential Loyalist,Low
9136,Female,44,45,23,0,2214.1,4.6,2,0,At-Risk Customer,High
2553,Male,36,81,63,11,3826.61,7.8,1,8419,Potential Loyalist,Low
2774,Male,37,88,63,10,3559.45,7.9,0,7119,Potential Loyalist,Low
6099,Male,35,30,22,4,918.35,5.8,3,735,Budget Shopper,Medium
3552,Female,18,85,68,9,3284.1,8.5,0,5911,Potential Loyalist,Low
3723,Male,51,88,70,10,3498.45,8.0,0,6997,Potential Loyalist,Low
9871,Male,41,34,9,2,718.53,2.0,2,287,At-Risk Customer,High
521,Male,32,97,86,13,4197.81,8.6,2,10000,Premium Customer,Low
8034,Female,29,36,13,2,1454.12,2.4,3,582,At-Risk Customer,High
4539,Female,31,66,58,4,2373.21,7.7,0,1899,Regular Customer,Medium
6779,Male,36,19,16,3,634.22,6.2,1,381,Budget Shopper,Medium
1823,Male,25,108,85,13,4086.83,9.1,0,10000,Premium Customer,Low
4087,Male,38,46,48,11,2182.2,8.3,0,4801,Regular Customer,Medium
6149,Male,47,27,31,2,1593.95,4.1,2,638,Budget Shopper,Medium
8743,Female,30,62,16,1,1519.09,2.5,2,304,At-Risk Customer,High
9473,Female,28,43,17,2,1442.11,3.6,5,577,At-Risk Customer,High
7742,Male,34,32,26,3,1259.47,5.2,2,756,Budget Shopper,Medium
310,Male,32,108,89,11,4329.24,8.8,1,9524,Premium Customer,Low
7721,Female,29,19,36,3,1186.34,4.7,3,712,Budget Shopper,Medium
8223,Female,38,42,10,0,1133.77,2.0,1,0,At-Risk Customer,High
8657,Male,34,45,14,2,1395.17,4.0,1,558,At-Risk Customer,High
3600,Male,67,87,76,10,3600.06,9.2,2,7200,Potential Loyalist,Low
3623,Female,49,86,65,12,3285.4,8.5,3,7885,Potential Loyalist,Low
3812,Female,18,70,75,11,3085.07,8.0,2,6787,Potential Loyalist,Low
3451,Male,18,77,70,8,3184.41,8.1,0,5095,Potential Loyalist,Low
4592,Male,29,44,50,6,2140.56,7.6,3,2569,Regular Customer,Medium
206,Male,30,102,87,18,4031.48,9.7,0,10000,Premium Customer,Low
9841,Female,22,62,13,3,1299.76,2.7,4,780,At-Risk Customer,High
1136,Male,39,118,87,16,4954.77,9.5,3,10000,Premium Customer,Low
9385,Male,21,39,15,0,1199.4,2.7,4,0,At-Risk Customer,High
2750,Male,62,78,71,9,3246.32,7.8,0,5843,Potential Loyalist,Low
3614,Male,40,81,70,11,3549.54,6.9,3,7809,Potential Loyalist,Low
306,Female,19,111,99,17,4950.7,9.8,1,10000,Premium Customer,Low
1850,Male,31,113,78,15,3974.31,8.9,0,10000,Premium Customer,Low
7670,Female,41,30,22,3,1042.6,6.6,0,626,Budget Shopper,Medium
1989,Male,43,105,95,15,4533.41,9.8,0,10000,Premium Customer,Low
3241,Male,27,95,66,13,3785.04,8.5,0,9841,Potential Loyalist,Low
2799,Female,33,96,76,9,3495.77,7.2,1,6292,Potential Loyalist,Low
4516,Male,18,66,58,5,2808.99,6.3,0,2809,Regular Customer,Medium
5631,Male,59,67,58,7,2921.21,6.4,0,4090,Regular Customer,Medium
9373,Female,31,47,16,1,1511.93,3.6,3,302,At-Risk Customer,High
3110,Female,56,80,56,9,3160.86,8.0,1,5690,Potential Loyalist,Low
4940,Male,53,54,59,11,2556.51,7.3,1,5624,Regular Customer,Medium
4060,Female,27,61,60,8,2947.83,7.6,0,4717,Regular Customer,Medium
1988,Female,38,114,82,16,4116.39,9.8,2,10000,Premium Customer,Low
7158,Male,30,28,25,3,832.82,3.6,0,500,Budget Shopper,Medium
8875,Male,30,48,15,0,1534.04,2.0,2,0,At-Risk Customer,High
6614,Male,53,34,27,4,1134.25,3.9,3,907,Budget Shopper,Medium
384,Male,40,106,85,14,4177.22,9.6,1,10000,Premium Customer,Low
5635,Female,41,67,58,7,2742.48,6.7,0,3839,Regular Customer,Medium
4308,Male,32,55,46,8,2335.5,5.8,0,3737,Regular Customer,Medium
3389,Female,42,87,74,7,3527.3,7.9,1,4938,Potential Loyalist,Low
3157,Female,22,93,77,8,3848.91,7.4,2,6158,Potential Loyalist,Low
9996,Male,21,48,14,3,1210.23,3.6,3,726,At-Risk Customer,High
2728,Male,31,84,75,10,3517.03,7.9,4,7034,Potential Loyalist,Low
6334,Female,37,39,21,4,1353.18,3.6,0,1083,Budget Shopper,Medium
9900,Female,29,57,13,2,1488.36,4.0,5,595,At-Risk Customer,High
8752,Male,50,63,15,0,1598.34,2.2,5,0,At-Risk Customer,High
8303,Female,34,65,18,0,1546.79,2.9,5,0,At-Risk Customer,High
6038,Male,45,29,8,1,755.87,4.3,0,151,Budget Shopper,Medium
3833,Male,33,81,71,10,3595.0,9.5,1,7190,Potential Loyalist,Low
8918,Female,45,48,7,2,1066.35,2.1,1,427,At-Risk Customer,High
4777,Female,39,65,55,8,2647.73,6.6,2,4236,Regular Customer,Medium
4277,Male,35,65,47,7,2390.11,7.3,1,3346,Regular Customer,Medium
254,Male,25,118,85,16,4430.78,8.7,1,10000,Premium Customer,Low
7896,Female,35,28,39,4,1338.66,5.5,0,1071,Budget Shopper,Medium
9591,Female,46,52,9,1,1384.35,2.8,3,277,At-Risk Customer,High
7289,Female,32,28,28,3,1436.74,6.9,1,862,Budget Shopper,Medium
279,Female,37,111,88,15,4511.72,8.1,2,10000,Premium Customer,Low
3253,Female,47,73,66,12,3158.93,7.3,0,7581,Potential Loyalist,Low
2481,Male,18,79,79,14,3450.56,7.3,4,9662,Potential Loyalist,Low
290,Male,45,105,92,13,3981.36,8.8,0,10000,Premium Customer,Low
6087,Male,35,22,21,2,1072.87,3.2,3,429,Budget Shopper,Medium
3076,Male,24,78,66,8,3098.25,8.0,0,4957,Potential Loyalist,Low
8124,Male,24,47,24,2,1694.38,2.4,3,678,At-Risk Customer,High
7599,Male,21,28,23,4,1137.17,4.4,0,910,Budget Shopper,Medium
6404,Female,40,23,35,3,1215.54,5.0,0,729,Budget Shopper,Medium
5090,Male,20,75,57,8,3114.24,6.9,1,4983,Regular Customer,Medium
7284,Male,59,38,23,3,1251.16,4.2,2,751,Budget Shopper,Medium
9718,Male,49,59,18,1,1394.41,4.1,4,279,At-Risk Customer,High
8403,Male,24,46,13,2,1280.47,4.0,0,512,At-Risk Customer,High
6122,Male,50,37,21,4,1276.82,3.8,0,1021,Budget Shopper,Medium
7755,Male,36,24,30,4,1303.87,6.1,0,1043,Budget Shopper,Medium
271,Female,36,122,87,15,4988.15,9.6,0,10000,Premium Customer,Low
6010,Female,40,36,28,2,1649.7,5.4,1,660,Budget Shopper,Medium
4571,Female,54,68,46,9,2510.65,6.8,0,4519,Regular Customer,Medium
9117,Male,36,42,25,1,1171.46,3.7,1,234,At-Risk Customer,High
9804,Female,36,37,18,1,1199.47,1.8,3,240,At-Risk Customer,High
2972,Female,45,90,67,11,3415.96,9.2,0,7515,Potential Loyalist,Low
6194,Male,35,27,29,1,1064.41,5.8,2,213,Budget Shopper,Medium
8769,Female,26,38,11,1,1168.86,1.9,3,234,At-Risk Customer,High
4208,Male,23,54,49,2,2036.78,7.3,0,815,Regular Customer,Medium
3219,Female,23,77,68,12,3663.8,8.5,0,8793,Potential Loyalist,Low
1392,Male,40,105,81,16,4196.75,9.1,1,10000,Premium Customer,Low
3976,Female,25,73,73,10,3250.26,7.4,1,6501,Potential Loyalist,Low
4317,Female,36,57,57,5,2582.62,7.3,0,2583,Regular Customer,Medium
7960,Female,51,27,27,5,1519.1,5.2,1,1519,Budget Shopper,Medium
7345,Male,58,32,25,3,1212.29,6.5,4,727,Budget Shopper,Medium
7449,Male,28,38,26,3,1294.23,5.3,0,777,Budget Shopper,Medium
84,Female,18,106,74,17,3781.2,8.1,0,10000,Premium Customer,Low
874,Male,41,104,82,13,4110.73,9.1,2,10000,Premium Customer,Low
9606,Male,45,65,18,1,1895.47,4.7,3,379,At-Risk Customer,High
7636,Male,43,34,25,3,1074.51,2.9,0,645,Budget Shopper,Medium
4558,Female,55,65,61,5,3083.46,7.1,2,3083,Regular Customer,Medium
4501,Male,39,59,54,7,2482.9,6.4,1,3476,Regular Customer,Medium
4648,Female,45,45,53,6,2013.13,7.0,2,2416,Regular Customer,Medium
2039,Female,40,92,67,9,3649.53,8.9,0,6569,Potential Loyalist,Low
9695,Female,29,54,21,0,1682.68,4.0,3,0,At-Risk Customer,High
6910,Male,18,36,21,3,1122.85,3.6,1,674,Budget Shopper,Medium
2451,Female,41,73,68,14,3180.97,7.0,0,8907,Potential Loyalist,Low
3955,Female,43,93,69,12,3876.64,8.2,1,9304,Potential Loyalist,Low
2330,Male,37,86,72,9,3558.18,8.0,0,6405,Potential Loyalist,Low
9125,Male,23,58,14,0,1398.49,3.4,3,0,At-Risk Customer,High
7045,Male,35,24,27,2,1164.09,6.1,3,466,Budget Shopper,Medium
5043,Male,37,64,58,6,2858.31,6.5,0,3430,Regular Customer,Medium
9365,Male,27,37,14,1,1153.72,2.6,2,231,At-Risk Customer,High
4747,Female,45,51,58,8,2320.17,6.7,0,3712,Regular Customer,Medium
9368,Male,59,50,17,1,1146.38,2.0,9,229,At-Risk Customer,High
9403,Male,45,56,13,0,1385.11,3.7,3,0,At-Risk Customer,High
6492,Female,39,30,28,3,1407.74,4.3,1,845,Budget Shopper,Medium
6638,Male,26,33,21,4,1378.18,5.3,1,1103,Budget Shopper,Medium
7226,Female,40,30,35,5,1455.11,5.5,1,1455,Budget Shopper,Medium
2402,Female,33,68,63,10,3087.64,7.7,1,6175,Potential Loyalist,Low
5521,Female,40,62,62,8,2970.91,6.6,0,4753,Regular Customer,Medium
1217,Female,41,105,77,18,4216.9,9.3,1,10000,Premium Customer,Low
8696,Female,52,34,15,2,1282.87,3.7,4,513,At-Risk Customer,High
6021,Male,24,26,14,4,1085.8,4.0,1,869,Budget Shopper,Medium
6866,Male,19,37,29,3,1627.86,4.2,0,977,Budget Shopper,Medium
1065,Female,47,107,77,15,4273.01,8.4,1,10000,Premium Customer,Low
3787,Male,58,100,63,12,3708.45,8.1,1,8900,Potential Loyalist,Low
4411,Female,48,61,52,7,2187.41,7.1,1,3062,Regular Customer,Medium
6860,Male,45,32,30,4,1125.21,4.6,1,900,Budget Shopper,Medium
6761,Male,18,22,16,3,667.99,5.7,1,401,Budget Shopper,Medium
5524,Female,37,40,61,6,2145.3,6.8,1,2574,Regular Customer,Medium
5997,Male,38,55,49,5,2088.59,6.6,2,2089,Regular Customer,Medium
8834,Female,24,58,23,1,1557.87,3.4,5,312,At-Risk Customer,High
5889,Male,31,48,47,6,2205.09,7.3,1,2646,Regular Customer,Medium
2162,Female,55,83,71,12,3686.35,7.4,1,8847,Potential Loyalist,Low
3009,Female,43,75,72,10,3053.56,7.0,2,6107,Potential Loyalist,Low
1106,Male,40,102,87,15,3783.59,8.9,2,10000,Premium Customer,Low
6655,Male,46,31,23,3,1320.44,4.6,0,792,Budget Shopper,Medium
693,Male,49,101,85,14,4063.88,8.7,2,10000,Premium Customer,Low
9958,Female,26,59,16,0,1524.79,2.4,3,0,At-Risk Customer,High
4957,Male,55,72,49,9,2751.16,8.1,2,4952,Regular Customer,Medium
6598,Male,38,23,28,3,1206.58,3.8,1,724,Budget Shopper,Medium
8481,Female,42,47,11,2,1059.52,4.6,4,424,At-Risk Customer,High
4370,Male,45,46,54,6,2191.3,6.7,1,2630,Regular Customer,Medium
2766,Female,51,85,77,10,3952.7,9.4,1,7905,Potential Loyalist,Low
3930,Female,44,85,62,12,3000.99,7.2,0,7202,Potential Loyalist,Low
7135,Male,51,28,24,1,1136.57,5.2,0,227,Budget Shopper,Medium
8736,Female,43,45,8,1,1196.07,3.6,1,239,At-Risk Customer,High
7531,Male,39,35,17,4,1096.1,3.7,2,877,Budget Shopper,Medium
7529,Female,46,29,15,4,959.44,5.2,3,768,Budget Shopper,Medium
629,Female,51,110,83,13,4474.62,9.3,1,10000,Premium Customer,Low
2452,Female,38,86,65,11,3435.3,8.8,1,7558,Potential Loyalist,Low
6240,Female,31,27,29,3,1183.77,5.6,0,710,Budget Shopper,Medium
7013,Female,54,34,7,2,1233.77,5.8,1,494,Budget Shopper,Medium
3825,Female,18,85,76,9,3647.7,8.3,3,6566,Potential Loyalist,Low
8978,Male,44,40,24,2,1269.29,2.3,4,508,At-Risk Customer,High
2653,Female,53,101,73,12,3935.28,7.8,0,9445,Potential Loyalist,Low
9108,Male,41,45,22,1,1645.54,3.9,1,329,At-Risk Customer,High
3744,Female,47,91,73,10,3460.25,8.1,0,6920,Potential Loyalist,Low
2177,Female,42,82,80,11,3853.37,9.2,1,8477,Potential Loyalist,Low
9907,Male,27,33,21,1,1264.86,4.6,4,253,At-Risk Customer,High
9264,Male,37,41,10,1,621.14,4.5,2,124,At-Risk Customer,High
3319,Male,57,83,72,13,3630.43,6.3,0,9439,Potential Loyalist,Low
6344,Female,28,28,29,3,917.3,4.4,2,550,Budget Shopper,Medium
2788,Male,62,71,70,10,2848.09,8.6,0,5696,Potential Loyalist,Low
4106,Male,31,54,61,8,2655.53,5.1,1,4249,Regular Customer,Medium
6356,Male,40,19,24,3,1269.61,4.6,2,762,Budget Shopper,Medium
1677,Female,40,120,85,13,4697.03,9.5,0,10000,Premium Customer,Low
3948,Female,65,84,65,11,3624.36,8.0,1,7974,Potential Loyalist,Low
4445,Male,35,48,57,8,2470.85,5.8,0,3953,Regular Customer,Medium
2937,Female,47,94,70,11,3520.03,8.2,0,7744,Potential Loyalist,Low
9006,Male,57,57,19,0,1105.73,2.5,3,0,At-Risk Customer,High
7767,Female,27,31,45,3,1633.69,3.9,2,980,Budget Shopper,Medium
5723,Female,49,70,49,8,2352.0,5.9,3,3763,Regular Customer,Medium
7442,Female,37,20,30,4,1295.67,3.2,1,1037,Budget Shopper,Medium
2504,Female,30,84,76,7,3548.46,7.5,2,4968,Potential Loyalist,Low
8483,Male,34,64,15,0,1982.59,3.6,4,0,At-Risk Customer,High
2370,Male,57,69,76,11,3016.12,7.9,2,6635,Potential Loyalist,Low
4968,Female,29,56,50,7,2298.18,5.6,1,3217,Regular Customer,Medium
5884,Male,31,57,66,7,2588.78,8.0,1,3624,Regular Customer,Medium
2218,Male,34,89,70,11,3771.07,8.0,0,8296,Potential Loyalist,Low
5848,Female,44,69,48,7,2674.14,7.7,1,3744,Regular Customer,Medium
2219,Female,36,79,71,8,2922.64,8.0,1,4676,Potential Loyalist,Low
3327,Male,21,81,64,11,3358.66,8.2,1,7389,Potential Loyalist,Low
6734,Male,58,30,26,2,1529.81,4.5,2,612,Budget Shopper,Medium
3584,Male,19,81,69,8,3474.05,6.2,0,5558,Potential Loyalist,Low
9825,Female,18,50,4,1,1151.69,2.4,4,230,At-Risk Customer,High
3620,Male,32,85,67,10,3335.2,7.7,2,6670,Potential Loyalist,Low
7708,Male,43,29,32,4,1201.08,4.9,0,961,Budget Shopper,Medium
6433,Female,48,36,33,2,1701.16,6.3,1,680,Budget Shopper,Medium
3116,Female,64,85,71,9,3707.09,6.9,1,6673,Potential Loyalist,Low
86,Female,35,106,79,19,3911.67,9.1,0,10000,Premium Customer,Low
5974,Male,37,70,54,9,2416.33,6.2,0,4349,Regular Customer,Medium
2802,Male,32,81,78,8,3389.68,7.3,0,5423,Potential Loyalist,Low
3672,Male,26,88,69,9,3690.66,7.3,1,6643,Potential Loyalist,Low
3668,Female,27,93,72,7,3886.17,8.8,1,5441,Potential Loyalist,Low
9795,Female,37,41,14,0,899.78,2.1,2,0,At-Risk Customer,High
5159,Male,55,53,60,5,2563.36,7.0,4,2563,Regular Customer,Medium
5726,Female,38,65,54,10,2183.89,7.0,0,4368,Regular Customer,Medium
4591,Female,26,57,51,7,2276.73,7.0,3,3187,Regular Customer,Medium
2020,Male,45,81,66,13,2920.11,8.0,0,7592,Potential Loyalist,Low
7832,Male,37,27,17,3,1021.35,5.3,1,613,Budget Shopper,Medium
2526,Male,18,86,68,9,3204.08,8.2,1,5767,Potential Loyalist,Low
8287,Male,52,52,12,0,1489.56,3.6,3,0,At-Risk Customer,High
